country,city,headline,price_value,currency,review_score,review_count,location_city,source_url,scraped_at_utc,city_key
Australia,Sydney,Balmoral Beach,360.0,$,4.6,661,Sydney,https://www.tripadvisor.com/Attraction_Review-g6153988-d531647-Reviews-Balmoral_Beach-Balmoral_Mosman_Greater_Sydney_New_South_Wales.html,2026-02-21T12:15:42.391190,Sydney
Australia,Sydney,Journey Beyond Cruise Sydney all-inclusive Harbour Lunch Cruise,114.2,$,4.8,138,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d19985317-Journey_Beyond_Cruise_Sydney_all_inclusive_Harbour_Lunch_Cruise-Sydney_New_South_W.html,2026-02-21T12:15:55.411925,Sydney
Australia,Sydney,Sydney Walking Tour with Audioguide on Your Smartphone,8.4,$,5.0,0,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d32990283-Sydney_Walking_Tour_with_Audioguide_on_Your_Smartphone-Sydney_New_South_Wales.html,2026-02-21T12:16:09.303367,Sydney
Australia,Sydney,Morning or Afternoon Half-Day Sydney City Sightseeing Tour,109.89,$,4.7,188,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d11484442-Morning_or_Afternoon_Half_Day_Sydney_City_Sightseeing_Tour-Sydney_New_South_Wales.html,2026-02-21T12:16:20.765727,Sydney
Australia,Sydney,Sydney’s Chinatown Street Food and Stories Walking Tour,61.05,$,5.0,130,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d23944477-Sydney_s_Chinatown_Street_Food_and_Stories_Walking_Tour-Sydney_New_South_Wales.html,2026-02-21T12:16:32.683391,Sydney
Australia,Sydney,Grafton SkyTour at Aerie's Resort,94.9,$,4.8,130,Sydney,https://www.tripadvisor.com/Attraction_Review-g36065-d3165446-Reviews-Grafton_SkyTour_at_Aerie_s_Resort-Grafton_Illinois.html,2026-02-21T12:16:43.464167,Sydney
Australia,Sydney,Tamarama Beach,119.0,$,4.5,488,Sydney,https://www.tripadvisor.com/Attraction_Review-g947961-d257491-Reviews-Tamarama_Beach-Bondi_Greater_Sydney_New_South_Wales.html,2026-02-21T12:16:55.097315,Sydney
Australia,Sydney,30-Minute Sydney Harbour and Olympic Park Helicopter Tour,240.62,$,4.9,12,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d11991152-30_Minute_Sydney_Harbour_and_Olympic_Park_Helicopter_Tour-Sydney_New_South_Wales.html,2026-02-21T12:17:07.071208,Sydney
Australia,Sydney,Blue Mountains Sunset Tour with Kangaroo Sightings from Sydney,104.15,$,4.6,149,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d13285553-Blue_Mountains_Sunset_Tour_with_Kangaroo_Sightings_from_Sydney-Sydney_New_South_Wa.html,2026-02-21T12:17:19.572600,Sydney
Australia,Sydney,Blue Mountains Deluxe Small Group All Inclusive with Local Guide,204.71,$,4.9,5582,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d11467795-Blue_Mountains_Deluxe_Small_Group_All_Inclusive_with_Local_Guide-Sydney_New_South_.html,2026-02-21T12:17:32.771095,Sydney
Australia,Sydney,Explore Sydney on Your Own Private Tour,286.59,$,5.0,12,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d32864952-Explore_Sydney_on_Your_Own_Private_Tour-Sydney_New_South_Wales.html,2026-02-21T12:17:45.253921,Sydney
Australia,Sydney,"Ultimate Sydney Walking Tour (Small-Group, Drink Included)",57.46,$,5.0,383,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d25324678-Ultimate_Sydney_Walking_Tour_Small_Group_Drink_Included-Sydney_New_South_Wales.html,2026-02-21T12:17:59.049186,Sydney
Australia,Sydney,Infinity des Lumieres,45.35,$,4.5,50,Sydney,https://www.tripadvisor.com/Attraction_Review-g295424-d23731296-Reviews-Infinity_des_Lumieres-Dubai_Emirate_of_Dubai.html,2026-02-21T12:18:09.517365,Sydney
Australia,Sydney,Sunset and Sparkle Sydney Harbour Cruise,42.38,$,4.6,78,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d13328611-Sunset_and_Sparkle_Sydney_Harbour_Cruise-Sydney_New_South_Wales.html,2026-02-21T12:18:22.204873,Sydney
Australia,Sydney,Sydney Harbour Tall Ship Afternoon Discovery Cruise,49.56,$,4.4,114,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d11450553-Sydney_Harbour_Tall_Ship_Afternoon_Discovery_Cruise-Sydney_New_South_Wales.html,2026-02-21T12:18:34.815499,Sydney
Australia,Sydney,Scenic Helicopter Flights Over Sydney and Beyond,251.39,$,4.8,0,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d34083285-Scenic_Helicopter_Flights_Over_Sydney_and_Beyond-Sydney_New_South_Wales.html,2026-02-21T12:18:45.258274,Sydney
Australia,Sydney,BridgeClimb UnderBridge Walk,178.13,$,5.0,2,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d33954519-BridgeClimb_UnderBridge_Walk-Sydney_New_South_Wales.html,2026-02-21T12:18:55.861084,Sydney
Australia,Sydney,"Wildlife, Waterfalls and Wine Day Tour from Sydney",269.35,$,5.0,383,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d14054527-Wildlife_Waterfalls_and_Wine_Day_Tour_from_Sydney-Sydney_New_South_Wales.html,2026-02-21T12:19:07.042638,Sydney
Australia,Sydney,Sydney The Rocks Historical Pub Tour,82.96,$,5.0,146,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d12866844-Sydney_The_Rocks_Historical_Pub_Tour-Sydney_New_South_Wales.html,2026-02-21T12:19:19.664394,Sydney
Australia,Sydney,Sydney The Rocks Walking Tour With A Guide,22.83,$,4.9,0,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d27435179-Sydney_The_Rocks_Walking_Tour_With_A_Guide-Sydney_New_South_Wales.html,2026-02-21T12:19:32.026147,Sydney
Australia,Sydney,Golden Glow Sunset Sydney Harbour Cruise,61.05,$,4.8,30,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d28000467-Golden_Glow_Sunset_Sydney_Harbour_Cruise-Sydney_New_South_Wales.html,2026-02-21T12:19:44.160006,Sydney
Australia,Sydney,Australian Reptile Park,39.0,$,4.5,979,Sydney,https://www.tripadvisor.com/Attraction_Review-g1777247-d259698-Reviews-Australian_Reptile_Park-Somersby_New_South_Wales.html,2026-02-21T12:19:55.393953,Sydney
Australia,Sydney,Bondi Beach,180.0,$,4.3,6895,Sydney,https://www.tripadvisor.com/Attraction_Review-g255060-d257354-Reviews-Bondi_Beach-Sydney_New_South_Wales.html,2026-02-21T12:20:09.315769,Sydney
Australia,Sydney,Convicts and The Rocks: Sydney's Walking Tour Led by Historian,37.35,$,5.0,243,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d12604213-Convicts_and_The_Rocks_Sydney_s_Walking_Tour_Led_by_Historian-Sydney_New_South_Wal.html,2026-02-21T12:20:21.168451,Sydney
Australia,Sydney,Sydney Dark Stories True Crime Tour,24.42,$,4.9,414,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d15217428-Sydney_Dark_Stories_True_Crime_Tour-Sydney_New_South_Wales.html,2026-02-21T12:20:33.246573,Sydney
Australia,Sydney,Sydney Bike Tours,85.47,$,4.8,823,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d11448137-Sydney_Bike_Tours-Sydney_New_South_Wales.html,2026-02-21T12:20:44.977982,Sydney
Australia,Sydney,Mostar and Medjugorje Day Trip from Dubrovnik,102.12,$,4.4,194,Sydney,https://www.tripadvisor.com/AttractionProductReview-g295371-d11452043-Mostar_and_Medjugorje_Day_Trip_from_Dubrovnik-Dubrovnik_Dubrovnik_Neretva_County_D.html,2026-02-21T12:20:56.702236,Sydney
Australia,Sydney,Sydney Sightseeing Bus Tour with Local Guide,35.2,$,4.7,79,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d25127836-Sydney_Sightseeing_Bus_Tour_with_Local_Guide-Sydney_New_South_Wales.html,2026-02-21T12:21:09.574316,Sydney
Australia,Sydney,Sydney Harbour Sunset Dinner Cruise from Circular Quay,89.78,$,3.8,11,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d32228631-Sydney_Harbour_Sunset_Dinner_Cruise_from_Circular_Quay-Sydney_New_South_Wales.html,2026-02-21T12:21:23.321541,Sydney
Australia,Sydney,Sydney Harbour,40.0,$,4.8,21985,Sydney,https://www.tripadvisor.com/Attraction_Review-g255060-d257842-Reviews-Sydney_Harbour-Sydney_New_South_Wales.html,2026-02-21T12:21:34.246323,Sydney
Australia,Sydney,Krabi Elephant Shelter,38.03,$,4.9,350,Sydney,https://www.tripadvisor.com/Attraction_Review-g1507054-d20083635-Reviews-Krabi_Elephant_Shelter-Ao_Nang_Krabi_Province.html,2026-02-21T12:21:45.970492,Sydney
Australia,Sydney,Ultimate All Inclusive Blue Mountains with Scenic World Tour,197.52,$,4.9,14,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d28717645-Ultimate_All_Inclusive_Blue_Mountains_with_Scenic_World_Tour-Sydney_New_South_Wale.html,2026-02-21T12:21:58.251126,Sydney
Australia,Sydney,Poseidon Cruises,144.03,$,3.5,349,Sydney,https://www.tripadvisor.com/Attraction_Review-g189499-d10493709-Reviews-Poseidon_Cruises-Skiathos_Sporades.html,2026-02-21T12:22:11.819730,Sydney
Australia,Sydney,Taronga Zoo Entry & Return Ferry - Sydney Harbour,56.74,$,4.5,188,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d11448926-Taronga_Zoo_Entry_Return_Ferry_Sydney_Harbour-Sydney_New_South_Wales.html,2026-02-21T12:22:25.326848,Sydney
Australia,Sydney,Sydney Grand Tour by Helicopter,258.58,$,4.8,25,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d11448741-Sydney_Grand_Tour_by_Helicopter-Sydney_New_South_Wales.html,2026-02-21T12:22:37.710717,Sydney
Australia,Sydney,Scenic World Blue Mountains,162.0,$,4.3,5092,Sydney,https://www.tripadvisor.com/Attraction_Review-g261618-d646823-Reviews-Scenic_World_Blue_Mountains-Katoomba_Blue_Mountains_New_South_Wales.html,2026-02-21T12:22:49.816680,Sydney
Australia,Sydney,Sydney Whale-Watching Cruise Including Lunch or Breakfast,74.7,$,4.7,506,Sydney,https://www.tripadvisor.com/AttractionProductReview-g255060-d11453198-Sydney_Whale_Watching_Cruise_Including_Lunch_or_Breakfast-Sydney_New_South_Wales.html,2026-02-21T12:23:00.379225,Sydney
